"","studentid","schoolid","groupid","age","gender","grade","student_wealth","enrollment_2015","school_facilities","rural","time_to_bank","NGO_donations","W","IRT_score"
"1793","107_17",107,63,11,1,3,-1.65504562854767,351,-2.28112363815308,1,180,0,0,-0.748848855495453
"1794","107_13",107,63,10,1,3,-1.21064591407776,351,-2.28112363815308,1,180,0,0,0.516545712947845
"1795","107_15",107,63,9,2,3,0.393162250518799,351,-2.28112363815308,1,180,0,0,-0.0117113217711449
"1796","107_3",107,63,13,1,4,-0.288102209568024,351,-2.28112363815308,1,180,0,0,1.91953933238983
"1797","107_4",107,63,12,1,4,-1.21064591407776,351,-2.28112363815308,1,180,0,0,1.3327761888504
"1798","107_16",107,63,15,2,4,-0.49867245554924,351,-2.28112363815308,1,180,0,0,0.499092102050781
"1799","107_12",107,63,14,2,5,-0.359779566526413,351,-2.28112363815308,1,180,0,0,-0.388201653957367
"1800","107_14",107,63,13,1,5,-0.890497863292694,351,-2.28112363815308,1,180,0,0,0.893692553043365
"1801","107_8",107,63,14,1,5,-0.890497863292694,351,-2.28112363815308,1,180,0,0,0.658931136131287
"1802","107_6",107,63,16,2,6,0.0320458710193634,351,-2.28112363815308,1,180,0,0,-0.960596144199371
"1803","107_10",107,63,14,2,6,-0.943072080612183,351,-2.28112363815308,1,180,0,0,0.764010906219482
"1804","107_19",107,63,16,1,6,-0.49867245554924,351,-2.28112363815308,1,180,0,0,1.60054814815521
"1805","107_20",107,63,16,1,7,-0.890497863292694,351,-2.28112363815308,1,180,0,0,1.00551652908325
"1806","107_5",107,63,14,2,7,-0.288102209568024,351,-2.28112363815308,1,180,0,0,-0.443774521350861
"1807","107_23",107,63,16,1,7,-0.890497863292694,351,-2.28112363815308,1,180,0,0,1.53949308395386
"1808","107_9",107,63,15,2,8,-0.890497863292694,351,-2.28112363815308,1,180,0,0,0.505885303020477
"1809","107_2",107,63,16,1,8,1.94172978401184,351,-2.28112363815308,1,180,0,0,2.44186186790466
"1810","108_9",108,8,12,1,2,NA,133.5,-1.5134824514389,1,25,0,0,-0.72905695438385
"1811","108_6",108,8,14,1,2,-0.359779566526413,133.5,-1.5134824514389,1,25,0,0,-2.01573181152344
"1812","108_10",108,8,12,2,4,-0.890497863292694,133.5,-1.5134824514389,1,25,0,0,-0.241144731640816
"1813","108_14",108,8,11,2,4,-1.21064591407776,133.5,-1.5134824514389,1,25,0,0,-2.32168960571289
"1814","108_15",108,8,18,1,4,-1.33489751815796,133.5,-1.5134824514389,1,25,0,0,-1.03984606266022
"1815","108_1",108,8,13,1,4,-0.6799276471138,133.5,-1.5134824514389,1,25,0,0,1.23507153987885
"1816","108_18",108,8,10,1,4,-1.26322019100189,133.5,-1.5134824514389,1,25,0,0,0.568420052528381
"1817","108_4",108,8,12,1,5,-0.6799276471138,133.5,-1.5134824514389,1,25,0,0,1.34794974327087
"1818","108_22",108,8,17,2,5,-1.21064591407776,133.5,-1.5134824514389,1,25,0,0,-2.2148973941803
"1819","108_8",108,8,12,1,5,-0.412353783845901,133.5,-1.5134824514389,1,25,0,0,0.739581704139709
"1820","108_20",108,8,14,2,6,-0.818820536136627,133.5,-1.5134824514389,1,25,0,0,0.971505463123322
"1821","108_12",108,8,16,1,6,-0.359779566526413,133.5,-1.5134824514389,1,25,0,0,-0.230536177754402
"1822","108_13",108,8,16,1,6,-0.49867245554924,133.5,-1.5134824514389,1,25,0,0,-0.790290176868439
"1823","108_23",108,8,14,1,6,0.0320458710193634,133.5,-1.5134824514389,1,25,0,0,0.951800763607025
"1824","108_21",108,8,17,1,7,-0.890497863292694,133.5,-1.5134824514389,1,25,0,0,-0.316473543643951
"1825","108_17",108,8,17,1,7,-1.21064591407776,133.5,-1.5134824514389,1,25,0,0,1.17590892314911
"1826","108_2",108,8,18,1,8,-0.49867245554924,133.5,-1.5134824514389,1,25,0,0,-0.608803808689117
"1827","108_11",108,8,18,1,8,-1.21064591407776,133.5,-1.5134824514389,1,25,0,0,0.321630626916885
"1828","109_20",109,62,9,1,2,-0.498303592205048,236.5,-1.66225254535675,1,60,0,1,-0.76351672410965
"1829","109_21",109,62,9,1,2,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,-0.0426466390490532
"1830","109_4",109,62,9,1,2,-1.21064591407776,236.5,-1.66225254535675,1,60,0,1,0.668590784072876
"1831","109_1",109,62,6,2,3,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,-2.4814670085907
"1832","109_18",109,62,11,2,3,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,-0.150918826460838
"1833","109_7",109,62,10,2,3,-1.21064591407776,236.5,-1.66225254535675,1,60,0,1,-1.04498386383057
"1834","109_2",109,62,6,1,4,-0.359779566526413,236.5,-1.66225254535675,1,60,0,1,-0.179887294769287
"1835","109_3",109,62,10,1,4,-1.65504562854767,236.5,-1.66225254535675,1,60,0,1,-0.240089356899261
"1836","109_19",109,62,16,1,5,-0.818820536136627,236.5,-1.66225254535675,1,60,0,1,0.781328141689301
"1837","109_13",109,62,13,1,5,-1.33489751815796,236.5,-1.66225254535675,1,60,0,1,1.19372856616974
"1838","109_8",109,62,13,1,5,-0.412353783845901,236.5,-1.66225254535675,1,60,0,1,0.41561433672905
"1839","109_9",109,62,12,1,6,-0.412353783845901,236.5,-1.66225254535675,1,60,0,1,0.842944920063019
"1840","109_11",109,62,12,1,6,-1.21064591407776,236.5,-1.66225254535675,1,60,0,1,0.801072895526886
"1841","109_14",109,62,17,1,6,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,-0.240523129701614
"1842","109_15",109,62,14,1,7,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,0.361696869134903
"1843","109_6",109,62,14,1,7,-0.359779566526413,236.5,-1.66225254535675,1,60,0,1,0.463690012693405
"1844","109_16",109,62,11,1,7,-1.21064591407776,236.5,-1.66225254535675,1,60,0,1,0.974777638912201
"1845","109_12",109,62,17,2,8,-0.890497863292694,236.5,-1.66225254535675,1,60,0,1,-0.52447634935379
"1846","109_17",109,62,18,1,8,-1.33489751815796,236.5,-1.66225254535675,1,60,0,1,-0.01224628649652
"1847","110_8",110,63,10,2,2,-0.49867245554924,303,0.407316386699677,1,30,0,1,-0.477509349584579
"1848","110_12",110,63,14,1,2,1.87528192996979,303,0.407316386699677,1,30,0,1,-0.977584004402161
"1849","110_7",110,63,10,1,3,-0.890497863292694,303,0.407316386699677,1,30,0,1,-0.684193849563599
"1850","110_3",110,63,13,1,3,-0.804179251194,303,0.407316386699677,1,30,0,1,-0.42609515786171
"1851","110_20",110,63,10,1,3,-0.890497863292694,303,0.407316386699677,1,30,0,1,-0.821894109249115
"1852","110_9",110,63,13,1,4,-1.65504562854767,303,0.407316386699677,1,30,0,1,0.260859817266464
"1853","110_16",110,63,13,1,4,-0.890497863292694,303,0.407316386699677,1,30,0,1,0.998266458511353
"1854","110_11",110,63,13,2,4,-1.33489751815796,303,0.407316386699677,1,30,0,1,-0.224851280450821
"1855","110_5",110,63,14,1,5,-1.21064591407776,303,0.407316386699677,1,30,0,1,1.39043593406677
"1856","110_19",110,63,12,1,5,-0.359779566526413,303,0.407316386699677,1,30,0,1,1.32368063926697
"1857","110_13",110,63,14,1,5,-0.49867245554924,303,0.407316386699677,1,30,0,1,1.62413740158081
"1858","110_17",110,63,17,2,6,-0.890497863292694,303,0.407316386699677,1,30,0,1,-1.20716631412506
"1859","110_22",110,63,17,1,6,-0.49867245554924,303,0.407316386699677,1,30,0,1,0.746327221393585
"1860","110_6",110,63,13,2,6,-0.890497863292694,303,0.407316386699677,1,30,0,1,0.91907262802124
"1861","110_21",110,63,16,1,7,-0.818820536136627,303,0.407316386699677,1,30,0,1,1.45144164562225
"1862","110_18",110,63,14,2,7,0.0320458710193634,303,0.407316386699677,1,30,0,1,1.28392684459686
"1863","110_1",110,63,16,2,7,-0.359779566526413,303,0.407316386699677,1,30,0,1,-0.223207831382751
"1864","110_23",110,63,18,1,8,-1.21064591407776,303,0.407316386699677,1,30,0,1,0.184462741017342
"1865","110_15",110,63,16,1,8,0.0320458710193634,303,0.407316386699677,1,30,0,1,1.92325675487518
"1866","110_2",110,63,16,1,8,0.0320458710193634,303,0.407316386699677,1,30,0,1,1.53263413906097
"1867","111_4",111,73,12,1,2,-1.26322019100189,185,-0.586694061756134,1,60,0,0,-0.258461803197861
"1868","111_18",111,73,10,1,2,0.911769807338715,185,-0.586694061756134,1,60,0,0,-0.302052557468414
"1869","111_5",111,73,14,2,2,-1.33489751815796,185,-0.586694061756134,1,60,0,0,-1.88022553920746
"1870","111_8",111,73,8,1,3,-1.26322019100189,185,-0.586694061756134,1,60,0,0,-0.262600660324097
"1871","111_11",111,73,13,2,3,-0.890497863292694,185,-0.586694061756134,1,60,0,0,-1.12796032428741
"1872","111_6",111,73,8,1,3,-0.890497863292694,185,-0.586694061756134,1,60,0,0,-1.49055564403534
"1873","111_14",111,73,10,2,4,-0.890497863292694,185,-0.586694061756134,1,60,0,0,-0.441251695156097
"1874","111_17",111,73,14,2,4,-0.804179251194,185,-0.586694061756134,1,60,0,0,-1.18029808998108
"1875","111_20",111,73,13,2,4,-1.65504562854767,185,-0.586694061756134,1,60,0,0,-0.369281083345413
"1876","111_12",111,73,13,1,4,-1.65504562854767,185,-0.586694061756134,1,60,0,0,-0.282351762056351
"1877","111_9",111,73,14,1,5,-0.890497863292694,185,-0.586694061756134,1,60,0,0,1.38117754459381
"1878","111_3",111,73,13,1,5,-0.890497863292694,185,-0.586694061756134,1,60,0,0,0.0802521705627441
"1879","111_7",111,73,16,2,6,-1.33489751815796,185,-0.586694061756134,1,60,0,0,0.157295733690262
"1880","111_10",111,73,14,1,6,-0.890497863292694,185,-0.586694061756134,1,60,0,0,0.867547214031219
"1881","111_15",111,73,14,2,6,-1.33489751815796,185,-0.586694061756134,1,60,0,0,0.0541513785719872
"1882","111_13",111,73,18,1,7,-1.65504562854767,185,-0.586694061756134,1,60,0,0,0.32396936416626
"1883","111_19",111,73,18,1,7,-0.943072080612183,185,-0.586694061756134,1,60,0,0,-0.36605566740036
"1884","111_2",111,73,17,1,7,-0.943072080612183,185,-0.586694061756134,1,60,0,0,1.44118106365204
"1885","111_16",111,73,14,1,8,-0.943072080612183,185,-0.586694061756134,1,60,0,0,1.17671930789948
"1886","112_3",112,95,10,1,2,-1.21064591407776,189.5,-1.90956115722656,1,2,0,0,-0.118362076580524
"1887","112_4",112,95,12,2,2,-0.49867245554924,189.5,-1.90956115722656,1,2,0,0,-2.68408060073853
"1888","112_13",112,95,11,1,2,-0.49867245554924,189.5,-1.90956115722656,1,2,0,0,-0.223294839262962
"1889","112_7",112,95,13,2,3,-1.21064591407776,189.5,-1.90956115722656,1,2,0,0,-4.1769380569458
"1890","112_2",112,95,10,1,3,-1.21064591407776,189.5,-1.90956115722656,1,2,0,0,-1.03902435302734
"1891","112_10",112,95,10,1,3,-0.890497863292694,189.5,-1.90956115722656,1,2,0,0,-2.39157676696777
"1892","112_11",112,95,14,2,4,-0.890497863292694,189.5,-1.90956115722656,1,2,0,0,-0.839071691036224
"1893","112_20",112,95,13,1,4,-0.49867245554924,189.5,-1.90956115722656,1,2,0,0,1.12538647651672
"1894","112_12",112,95,12,1,4,-1.21064591407776,189.5,-1.90956115722656,1,2,0,0,0.546877920627594
"1895","112_8",112,95,15,1,5,-0.49867245554924,189.5,-1.90956115722656,1,2,0,0,0.66986346244812
"1896","112_18",112,95,14,1,5,1.18878793716431,189.5,-1.90956115722656,1,2,0,0,1.42091727256775
"1897","112_22",112,95,17,1,5,0.0320458710193634,189.5,-1.90956115722656,1,2,0,0,0.263341546058655
"1898","112_19",112,95,13,2,6,-1.21064591407776,189.5,-1.90956115722656,1,2,0,0,1.08721196651459
"1899","112_16",112,95,16,1,6,0.0320458710193634,189.5,-1.90956115722656,1,2,0,0,0.0890395194292068
"1900","112_14",112,95,15,2,6,-1.12432730197906,189.5,-1.90956115722656,1,2,0,0,0.238116130232811
"1901","112_6",112,95,17,2,7,-0.818820536136627,189.5,-1.90956115722656,1,2,0,0,1.5423047542572
"1902","112_1",112,95,14,1,7,-0.943072080612183,189.5,-1.90956115722656,1,2,0,0,1.95177507400513
"1903","112_21",112,95,17,2,8,0.0730141773819923,189.5,-1.90956115722656,1,2,0,0,-0.487618654966354
"1904","112_17",112,95,15,1,8,-0.890497863292694,189.5,-1.90956115722656,1,2,0,0,2.82891750335693
"1905","112_15",112,95,18,1,8,-0.49867245554924,189.5,-1.90956115722656,1,2,0,0,0.0636222437024117
"1906","113_10",113,71,15,2,2,-0.818820536136627,195.5,0.188054010272026,1,120,0,0,-1.39079511165619
"1907","113_17",113,71,12,1,2,-1.26322019100189,195.5,0.188054010272026,1,120,0,0,0.292530357837677
"1908","113_15",113,71,9,1,2,-1.33489751815796,195.5,0.188054010272026,1,120,0,0,-0.325364083051682
"1909","113_20",113,71,9,1,2,-1.33489751815796,195.5,0.188054010272026,1,120,0,0,0.222065150737762
"1910","113_14",113,71,11,1,3,NA,195.5,0.188054010272026,1,120,0,0,-0.982946574687958
"1911","113_16",113,71,12,1,3,-0.49867245554924,195.5,0.188054010272026,1,120,0,0,-0.699786961078644
"1912","113_3",113,71,9,2,3,4.27471590042114,195.5,0.188054010272026,1,120,0,0,-2.38956737518311
"1913","113_6",113,71,10,1,3,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.408661514520645
"1914","113_5",113,71,16,1,3,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.692444324493408
"1915","113_9",113,71,14,1,4,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.145122185349464
"1916","113_4",113,71,17,1,4,-0.943072080612183,195.5,0.188054010272026,1,120,0,0,-0.249815136194229
"1917","113_8",113,71,13,1,5,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.14974781870842
"1918","113_7",113,71,16,1,5,2.47244811058044,195.5,0.188054010272026,1,120,0,0,-0.898838520050049
"1919","113_13",113,71,17,1,5,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.631712794303894
"1920","113_12",113,71,14,1,6,-0.359779566526413,195.5,0.188054010272026,1,120,0,0,-0.386309593915939
"1921","113_18",113,71,15,1,6,-1.33489751815796,195.5,0.188054010272026,1,120,0,0,0.607232332229614
"1922","113_11",113,71,11,2,6,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.555938124656677
"1923","113_1",113,71,16,2,7,-0.890497863292694,195.5,0.188054010272026,1,120,0,0,0.379633277654648
"1924","114_15",114,26,10,1,2,1.62158167362213,556,1.29546713829041,1,49,147,0,1.10514354705811
"1925","114_12",114,26,8,1,3,0.424240171909332,556,1.29546713829041,1,49,147,0,0.290792107582092
"1926","114_14",114,26,11,1,4,-0.943072080612183,556,1.29546713829041,1,49,147,0,-0.276541858911514
"1927","114_9",114,26,9,2,4,-0.890497863292694,556,1.29546713829041,1,49,147,0,0.0418617203831673
"1928","114_23",114,26,18,2,4,-1.21064591407776,556,1.29546713829041,1,49,147,0,-1.26970136165619
"1929","114_31",114,26,13,1,5,0.0320458710193634,556,1.29546713829041,1,49,147,0,1.86465632915497
"1930","114_16",114,26,17,2,7,-1.21064591407776,556,1.29546713829041,1,49,147,0,0.456112086772919
"1931","114_20",114,26,13,2,7,1.49198043346405,556,1.29546713829041,1,49,147,0,0.6765256524086
"1932","114_5",114,26,18,2,8,-0.818820536136627,556,1.29546713829041,1,49,147,0,-1.30424642562866
"1933","116_13",116,3,12,1,2,-1.21064591407776,353,0.581731855869293,1,200,0,0,0.321171939373016
"1934","116_18",116,3,13,2,2,-1.65504562854767,353,0.581731855869293,1,200,0,0,-0.459929049015045
"1935","116_16",116,3,10,1,3,-1.21064591407776,353,0.581731855869293,1,200,0,0,-0.885055780410767
"1936","116_15",116,3,9,2,3,-0.890497863292694,353,0.581731855869293,1,200,0,0,-0.557722210884094
"1937","116_10",116,3,11,1,4,-0.818820536136627,353,0.581731855869293,1,200,0,0,1.14028370380402
"1938","116_6",116,3,11,1,4,0.0320458710193634,353,0.581731855869293,1,200,0,0,1.39693927764893
"1939","116_1",116,3,12,2,4,-0.818820536136627,353,0.581731855869293,1,200,0,0,-0.171743243932724
"1940","116_20",116,3,16,1,5,-0.359779566526413,353,0.581731855869293,1,200,0,0,-0.29275968670845
"1941","116_2",116,3,14,1,5,-1.21064591407776,353,0.581731855869293,1,200,0,0,0.730697095394135
"1942","116_8",116,3,12,2,5,-0.49867245554924,353,0.581731855869293,1,200,0,0,1.04940378665924
"1943","116_17",116,3,14,1,6,-1.21064591407776,353,0.581731855869293,1,200,0,0,1.16842699050903
"1944","116_7",116,3,14,1,6,-0.49867245554924,353,0.581731855869293,1,200,0,0,0.379276037216187
"1945","116_11",116,3,15,1,6,-0.49867245554924,353,0.581731855869293,1,200,0,0,0.797599792480469
"1946","116_14",116,3,15,1,7,-1.33489751815796,353,0.581731855869293,1,200,0,0,1.50285792350769
"1947","116_19",116,3,13,1,7,-0.49867245554924,353,0.581731855869293,1,200,0,0,0.991555154323578
"1948","116_5",116,3,15,1,8,-0.890497863292694,353,0.581731855869293,1,200,0,0,0.873015880584717
"1949","116_3",116,3,18,1,8,4.25253057479858,353,0.581731855869293,1,200,0,0,0.430497020483017
"1950","116_4",116,3,18,2,8,0.923880577087402,353,0.581731855869293,1,200,0,0,-0.289282828569412
"1951","119_10",119,33,16,2,4,1.54990434646606,135.5,3.58355402946472,0,45,0,0,0.252190083265305
"1952","119_8",119,33,16,1,4,1.30359530448914,135.5,3.58355402946472,0,45,0,0,1.00784885883331
"1953","119_24",119,33,16,2,4,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,-0.223997563123703
"1954","119_14",119,33,13,1,4,-0.890497863292694,135.5,3.58355402946472,0,45,0,0,-0.449978560209274
"1955","119_26",119,33,13,2,5,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,1.27826261520386
"1956","119_23",119,33,13,2,5,1.54990434646606,135.5,3.58355402946472,0,45,0,0,0.815994620323181
"1957","119_21",119,33,11,1,5,-1.21064591407776,135.5,3.58355402946472,0,45,0,0,0.0056045581586659
"1958","119_15",119,33,13,1,5,1.94172978401184,135.5,3.58355402946472,0,45,0,0,0.594874024391174
"1959","119_1",119,33,18,2,6,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,0.230972602963448
"1960","119_3",119,33,18,1,6,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,1.79522287845612
"1961","119_9",119,33,16,2,6,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,0.48884916305542
"1962","119_7",119,33,17,1,6,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,0.303454488515854
"1963","119_12",119,33,16,2,7,2.47244811058044,135.5,3.58355402946472,0,45,0,0,0.382731020450592
"1964","119_16",119,33,18,1,7,2.47244811058044,135.5,3.58355402946472,0,45,0,0,0.963387608528137
"1965","119_13",119,33,13,2,7,0.0320458710193634,135.5,3.58355402946472,0,45,0,0,-0.233716741204262
"1966","119_2",119,33,15,2,7,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,1.33218371868134
"1967","119_25",119,33,17,1,8,-0.49867245554924,135.5,3.58355402946472,0,45,0,0,1.67630851268768
"1968","119_20",119,33,18,2,8,0.0320458710193634,135.5,3.58355402946472,0,45,0,0,0.886266589164734
"1969","119_4",119,33,17,1,8,0.337921530008316,135.5,3.58355402946472,0,45,0,0,2.05822062492371
"1970","119_17",119,33,15,2,8,1.18878793716431,135.5,3.58355402946472,0,45,0,0,1.01392889022827
"1971","120_12",120,33,13,1,2,-0.412353783845901,281.5,-0.477304339408875,1,90,0,1,-0.653109669685364
"1972","120_11",120,33,12,2,2,-0.359779566526413,281.5,-0.477304339408875,1,90,0,1,0.521497011184692
"1973","120_13",120,33,13,1,2,-0.359779566526413,281.5,-0.477304339408875,1,90,0,1,0.154974222183228
"1974","120_10",120,33,13,1,2,-0.49867245554924,281.5,-0.477304339408875,1,90,0,1,1.22109854221344
"1975","120_16",120,33,10,1,3,-0.890497863292694,281.5,-0.477304339408875,1,90,0,1,-0.669461667537689
"1976","120_21",120,33,10,1,4,-0.890497863292694,281.5,-0.477304339408875,1,90,0,1,0.442726910114288
"1977","120_1",120,33,14,2,4,-0.49867245554924,281.5,-0.477304339408875,1,90,0,1,0.576624870300293
"1978","120_18",120,33,13,1,5,-0.49867245554924,281.5,-0.477304339408875,1,90,0,1,2.14400863647461
"1979","120_19",120,33,12,1,6,-0.49867245554924,281.5,-0.477304339408875,1,90,0,1,2.55249738693237
"1980","120_14",120,33,17,1,6,-0.890497863292694,281.5,-0.477304339408875,1,90,0,1,0.193897515535355
"1981","120_9",120,33,14,1,6,0.0320458710193634,281.5,-0.477304339408875,1,90,0,1,2.22737669944763
"1982","120_8",120,33,16,1,7,-0.890497863292694,281.5,-0.477304339408875,1,90,0,1,1.26152193546295
"1983","120_5",120,33,13,2,7,-0.943072080612183,281.5,-0.477304339408875,1,90,0,1,1.94922411441803
"1984","120_4",120,33,16,2,7,0.0730141773819923,281.5,-0.477304339408875,1,90,0,1,-1.41490995883942
"1985","120_15",120,33,18,1,8,2.08062267303467,281.5,-0.477304339408875,1,90,0,1,1.06884896755219
"1986","120_17",120,33,18,2,8,-0.359779566526413,281.5,-0.477304339408875,1,90,0,1,-0.0612210333347321
"1987","120_6",120,33,18,2,8,-0.890497863292694,281.5,-0.477304339408875,1,90,0,1,-0.0679036602377892
"1988","121_6",121,3,12,2,2,-0.412353783845901,405,-1.55996978282928,0,10,0,1,0.463546752929688
"1989","121_3",121,3,12,2,2,2.47244811058044,405,-1.55996978282928,0,10,0,1,-0.622176945209503
"1990","121_4",121,3,13,2,2,-1.12432730197906,405,-1.55996978282928,0,10,0,1,-0.00925430189818144
"1991","121_17",121,3,11,2,2,1.22975623607635,405,-1.55996978282928,0,10,0,1,-0.7321937084198
"1992","121_12",121,3,12,2,2,0.658069610595703,405,-1.55996978282928,0,10,0,1,-0.195241346955299
"1993","121_9",121,3,11,1,2,3.11797380447388,405,-1.55996978282928,0,10,0,1,0.894228875637054
"1994","121_18",121,3,11,2,2,1.54990434646606,405,-1.55996978282928,0,10,0,1,-0.189644202589989
"1995","121_19",121,3,12,2,2,2.08062267303467,405,-1.55996978282928,0,10,0,1,-0.27616548538208
"1996","121_10",121,3,9,1,3,3.86070513725281,405,-1.55996978282928,0,10,0,1,0.46775421500206
"1997","121_1",121,3,9,1,3,1.63622295856476,405,-1.55996978282928,0,10,0,1,0.400654196739197
